﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Dybdemåling nr;Startdato;Bunddybde (m);Sigtdybde (m);Springlag;Springlag startdybde (m);Springlag slutdybde (m);Sigt til bund;Højdereference;Referencekote (m);Målt vandstand (m);Vandstandskote (m);Kvalitetsmærke
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;11-07-1985;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/29f13b0d-b792-4958-ad6e-f981b5c28c53;Aktivitetssted;32;666003;6065651;1;11-07-1985 00:01:00 +02:00;1,1;1,1;;;;Ja;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;22-07-2003;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2bfcc37a-0fdc-412c-8aa0-9b9e9941c63c;Aktivitetssted;32;664937;6067429;1;22-07-2003 11:30:00 +02:00;9999;1;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;06-08-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a2890e80-101e-43f4-87a5-0c55a9ecc136;Aktivitetssted;32;666003;6065651;1;06-08-1991 13:20:00 +02:00;3,1;2,15;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;26-06-1986;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0907c1c6-b0d9-4d8d-b136-261621d910d4;Aktivitetssted;32;666003;6065651;1;26-06-1986 09:25:00 +02:00;1,4;1,4;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;13-03-1990;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3552abb5-9fc5-486f-9dba-d3bfc64924eb;Aktivitetssted;32;666003;6065651;1;13-03-1990 12:25:00 +01:00;3,2;1,15;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;24-07-1995;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3291e27f-44ec-4be1-ad01-10920588233b;Aktivitetssted;32;666003;6065651;1;24-07-1995 14:00:00 +02:00;2;2;;;;Ja;DNN;9999999;9999988,380000237;10,619999762624502;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;29-04-1974;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8ea8a974-cce3-4b1c-9c78-0977ca88ee09;Aktivitetssted;32;666003;6065651;1;29-04-1974 00:01:00 +01:00;0,7;0,7;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;20-05-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4512a266-6d0a-40e5-97ff-975470b953eb;Aktivitetssted;32;666003;6065651;1;20-05-1996 13:00:00 +02:00;2,9;2,2;;;;Nej;DNN;9999999;9999988,305000238;10,694999761879444;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;09-12-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4b59a949-c0f4-42f1-aa7b-d2433b4d4972;Aktivitetssted;32;666003;6065651;1;09-12-1996 10:50:00 +01:00;3;2,4;;;;Nej;DNN;9999999;9999988,310000239;10,68999976105988;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;18-10-1990;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4622732b-3043-4135-bf90-cccf35f60a8b;Aktivitetssted;32;665547;6067368;1;18-10-1990 12:00:00 +01:00;1,1;1,05;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;01-06-1988;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a72f67e0-7e3c-4ddd-881f-5981e3d37a13;Aktivitetssted;32;666003;6065651;1;01-06-1988 12:45:00 +02:00;1,4;1,3;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;21-05-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f203f7ea-73cd-4f09-bbd9-795c47d7b10c;Aktivitetssted;32;665547;6067368;1;21-05-1991 09:55:00 +02:00;2,08;2,08;;;;Ja;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;21-08-1989;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a7fbfa75-6168-4128-9b41-0d92f53e8907;Aktivitetssted;32;665547;6067368;1;21-08-1989 12:10:00 +02:00;1,52;1,52;;;;Ja;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;25-06-1990;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fe99f9d2-bf1d-49af-8df3-ad70c0ecefc5;Aktivitetssted;32;665547;6067368;1;25-06-1990 12:00:00 +02:00;1,75;1,75;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;08-01-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/30d768c1-4163-4e97-b616-e67b31cb8bc8;Aktivitetssted;32;666003;6065651;1;08-01-1996 11:30:00 +01:00;9999;;;;;;DNN;9999999;9999988,420000236;10,579999763518572;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;18-05-2004;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c3741412-6ba1-4489-8d63-fa3c10d2418a;Aktivitetssted;32;666003;6065651;1;18-05-2004 11:45:00 +02:00;3,3;3;;;;Nej;DNN;9999999;9999988,320000239;10,679999761283398;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;23-04-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/60479c1d-708e-48d1-84f4-df95c7613153;Aktivitetssted;32;665547;6067368;1;23-04-1991 10:25:00 +02:00;1,55;1,55;;;;Ja;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;07-08-1989;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8f6dced5-3ba3-463d-bb4d-fabf5fd3643d;Aktivitetssted;32;665547;6067368;1;07-08-1989 11:55:00 +02:00;1,8;1,8;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;25-03-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/718f7f5e-0405-4b73-8d67-6e7589f68a40;Aktivitetssted;32;666003;6065651;1;25-03-1996 12:00:00 +01:00;2,9;;;;;;DNN;9999999;9999988,350000238;10,64999976195395;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;11-03-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/94a3ed8c-fea0-4758-a1ff-ccbf5e0ace0f;Aktivitetssted;32;665547;6067368;1;11-03-1992 11:30:00 +01:00;1,15;1,08;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;16-01-1989;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b8dfe411-0348-4323-84aa-284af82bbe8a;Aktivitetssted;32;665547;6067368;1;16-01-1989 12:40:00 +01:00;2,1;2,1;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;29-07-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/41e715d1-925c-4ff4-98a1-71a5e849f823;Aktivitetssted;32;666003;6065651;1;29-07-1996 13:00:00 +02:00;2,8;1,95;;;;Nej;DNN;9999999;9999988,460000236;10,539999764412642;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;21-05-1997;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/116e4d8b-c35b-4da2-b7a8-cc5c5e381b4b;Aktivitetssted;32;666003;6065651;1;21-05-1997 07:30:00 +02:00;3,2;2,4;;;;Nej;DNN;9999999;9999988,140000243;10,859999757260084;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;28-09-1998;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4d6eccc6-c695-421d-82d3-55431a19859c;Aktivitetssted;32;664937;6067429;1;28-09-1998 12:30:00 +02:00;9999;2,95;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;17-11-1997;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d2266853-538c-4411-912e-158c80004060;Aktivitetssted;32;664937;6067429;1;17-11-1997 12:22:00 +01:00;9999;2,8;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;04-09-1986;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3637e9a3-3476-4496-995b-5ca68c5e7cd0;Aktivitetssted;32;666003;6065651;1;04-09-1986 11:00:00 +02:00;1,4;1,4;;;;Ja;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;22-08-1995;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/04e0ff60-a3da-44d6-b28e-b786731a756b;Aktivitetssted;32;664937;6067429;1;22-08-1995 10:40:00 +02:00;9999;2,2;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;20-05-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8a190c31-3513-4b91-851a-e04263f6e1bb;Aktivitetssted;32;664937;6067429;1;20-05-1996 13:10:00 +02:00;9999;2,2;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;08-02-1993;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/22250b96-f1eb-4378-aea4-830ccbdcbbc9;Aktivitetssted;32;666003;6065651;1;08-02-1993 12:45:00 +01:00;3;1,65;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;12-11-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9c5655c0-db54-4264-be4e-50faa0f505a7;Aktivitetssted;32;664937;6067429;1;12-11-1996 10:00:00 +01:00;9999;2,75;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;04-08-1993;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4e889ecb-73ec-421d-ab66-18d95db841cf;Aktivitetssted;32;666003;6065651;1;04-08-1993 13:00:00 +02:00;2,5;1,8;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;02-05-1995;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c334fbb0-63a0-4fb4-9273-a2cbd2abfd9c;Aktivitetssted;32;664937;6067429;1;02-05-1995 12:45:00 +02:00;9999;0,95;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;24-07-1990;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/23721411-2a15-430b-bc69-660c5babf191;Aktivitetssted;32;665547;6067368;1;24-07-1990 11:37:00 +02:00;9999;2,4;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;20-08-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/08e4a2b1-5194-42a7-b1d3-095094881ef4;Aktivitetssted;32;665547;6067368;1;20-08-1991 12:35:00 +02:00;3,1;3,1;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-06-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/aaa15f83-3598-41eb-911d-448d34b3c673;Aktivitetssted;32;666003;6065651;1;17-06-1996 13:00:00 +02:00;2,2;2;;;;Nej;DNN;9999999;9999988,330000238;10,669999761506915;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;29-08-2000;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/416ba4c1-9363-4dcd-9fdc-df4e3ee5097c;Aktivitetssted;32;664937;6067429;1;29-08-2000 11:30:00 +02:00;9999;3,3;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;01-07-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/159743e8-3241-4340-807c-4f5959842265;Aktivitetssted;32;664937;6067429;1;01-07-1996 11:45:00 +02:00;9999;3;;;;Ja;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;18-09-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/447d5ea2-1aed-4b19-b991-7d23c4256212;Aktivitetssted;32;665547;6067368;1;18-09-1991 10:20:00 +02:00;3;3;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;10-08-1987;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2557ddd2-302e-47ef-a8ee-791599a2240e;Aktivitetssted;32;666003;6065651;1;10-08-1987 13:10:00 +02:00;1,55;1,55;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;11-08-1998;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1ea9049c-4521-4259-95bc-019e9d70f26f;Aktivitetssted;32;666003;6065651;1;11-08-1998 12:05:00 +02:00;3,1;2,4;;;;Nej;DNN;9999999;9999988,410000237;10,589999763295054;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;30-08-1999;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/823f8434-baa0-47d1-966a-da435a82f93a;Aktivitetssted;32;664937;6067429;1;30-08-1999 10:30:00 +02:00;9999;1,95;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;26-09-1995;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c24670a5-8154-4fb4-a8a2-66d5782e9a4b;Aktivitetssted;32;664937;6067429;1;26-09-1995 12:50:00 +01:00;9999;2,5;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;09-12-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/cf875311-4fbf-4060-b8a9-0aff8618d8fe;Aktivitetssted;32;665547;6067368;1;09-12-1991 11:45:00 +01:00;1,35;0,93;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;01-06-1995;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7cb919cb-c172-4b3e-ba8d-e9d3624ca8fe;Aktivitetssted;32;664937;6067429;1;01-06-1995 12:30:00 +02:00;9999;1,5;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;03-04-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7f1a30a6-922d-4e5d-9521-e6aeb3e2b5d8;Aktivitetssted;32;665547;6067368;1;03-04-1991 10:15:00 +02:00;1,45;1;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;10-07-1990;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/72ee8d73-b000-4581-834f-03f6716156fc;Aktivitetssted;32;665547;6067368;1;10-07-1990 12:00:00 +02:00;2,3;2,3;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;16-03-1993;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0c293199-a72f-43da-9b5c-bf18982fcc62;Aktivitetssted;32;666003;6065651;1;16-03-1993 10:15:00 +01:00;2,55;1,8;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;18-06-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/aad1f209-0ab9-47a8-ad2d-852db0bf81f1;Aktivitetssted;32;665547;6067368;1;18-06-1991 12:46:00 +02:00;2,75;2,75;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;09-08-2016;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e869cc64-d08d-4c0c-ac1b-b6fd6a6a42e2;Aktivitetssted;32;666003;6065651;1;09-08-2016 13:50:00 +02:00;2,7;2,5;;;;Nej;;;;;3
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;13-09-2016;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d746c914-be6c-4a2b-a763-53cd3559333b;Aktivitetssted;32;666003;6065651;1;13-09-2016 14:33:00 +02:00;2,6;2,6;;;;Ja;;;;;3
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;22-04-1987;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/45674ec6-d001-498b-b6e5-8523a36ac8c3;Aktivitetssted;32;666003;6065651;1;22-04-1987 13:20:00 +02:00;1,6;1,6;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;12-08-2003;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ee2224fa-773f-4296-8dca-00a733289889;Aktivitetssted;32;666003;6065651;1;12-08-2003 10:45:00 +02:00;3,1;2,4;;;;Nej;DNN;9999999;9999988,480000235;10,519999764859676;2
Station;64000215;Røgbølle Sø - st 54.35.30;32;665555;6066278;Lolland;Region Sjælland;Sø;Røgbøllesø;30-08-2006;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9416769f-5c28-4f76-ab70-4d225ec2d358;Aktivitetssted;32;665555;6066278;1;30-08-2006 11:00:00 +02:00;1,5;1,5;;;;Ja;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;17-05-2000;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/133c34ab-7b70-42ca-b823-150c66768e79;Aktivitetssted;32;664937;6067429;1;17-05-2000 10:15:00 +02:00;9999;1,8;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;14-10-1997;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0a6d5eb5-037e-4cbb-8b30-9f86927dec17;Aktivitetssted;32;664937;6067429;1;14-10-1997 13:40:00 +02:00;9999;2,2;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;06-12-1994;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8eb7f0f9-602a-406e-a542-f710b66b8f1d;Aktivitetssted;32;666003;6065651;1;06-12-1994 12:30:00 +01:00;2,4;1,6;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;01-07-1997;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f1264715-cd0f-4fc2-ba3c-f40f07b5caa5;Aktivitetssted;32;664937;6067429;1;01-07-1997 10:10:00 +02:00;9999;3,8;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;27-05-2002;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/acb273d9-cd4e-46a9-b8d4-5e17ed742093;Aktivitetssted;32;666003;6065651;1;27-05-2002 10:00:00 +02:00;3,5;2,1;;;;Nej;DNN;9999999;9999988,24000024;10,759999759495258;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;06-04-2000;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/517194cf-f13b-4c4f-b0b3-3d49c256cd5d;Aktivitetssted;32;664937;6067429;1;06-04-2000 10:15:00 +02:00;9999;1,25;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;30-11-2004;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2eb1b960-acae-4c82-8434-71a880a45124;Aktivitetssted;32;664937;6067429;1;30-11-2004 09:15:00 +01:00;9999;1,8;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;18-09-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b672d472-4ad3-4d7d-a3fa-eeade7fe26f0;Aktivitetssted;32;666003;6065651;1;18-09-1991 11:15:00 +02:00;2,7;0,75;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;11-08-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7c6f56bb-5e81-4083-88e3-d60e6b6a60f3;Aktivitetssted;32;666003;6065651;1;11-08-1992 11:10:00 +02:00;2,3;1,8;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;25-11-2014;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2c557836-f82d-4262-923d-3cda188b7b7a;Aktivitetssted;32;666003;6065651;1;25-11-2014 10:38:00 +01:00;3;3;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;22-06-1987;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f74e6b8f-417c-4c6c-b2ce-af73f3650eec;Aktivitetssted;32;666003;6065651;1;22-06-1987 12:05:00 +02:00;1,6;1,6;;;;Ja;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;18-05-2004;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/297fe693-8414-4ffb-95f1-d2a16a89357a;Aktivitetssted;32;664937;6067429;1;18-05-2004 11:45:00 +02:00;4,8;3,8;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;24-07-1995;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9927afd8-47aa-44ee-8b31-3876b5a6e936;Aktivitetssted;32;664937;6067429;1;24-07-1995 14:00:00 +02:00;9999;2,7;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;10-11-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ece12217-d189-4d3d-952b-b6669d8e219e;Aktivitetssted;32;665547;6067368;1;10-11-1992 11:45:00 +01:00;3,5;3,5;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;03-07-1989;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/72eeb553-5fc1-42ec-9ea4-9f2f0a7d2d45;Aktivitetssted;32;666003;6065651;1;03-07-1989 12:30:00 +02:00;2,45;1,55;;;;Nej;;;;;2
