﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Undersøgelsesmetode;Undersøgelsesniveau;Søtype/Sønaturtype;Teknisk anvisning;Dataejer;Link;Transekt nummer;Transekt navn;Transekt-start, GeoZone;Transekt-start, x-koordinat;Transekt-start, y-koordinat;Transekt-slut, GeoZone;Transekt-slut, x-koordinat;Transekt-slut, y-koordinat;Punkt nummer;Punkt, GeoZone;Punkt, x-koordinat;Punkt, y-koordinat;Aktivitetssted;Aktiv;Dybde (cm);Arts tom;Taxonkode;Artkode;Art latin;Art;Dækningsgrad;Undervandsplanter, dækningsgrad;Undervandsplanter, gennemsnitshøjde;Trådalger, dækningsgrad;Kvalitetsmærke
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;18-07-2022;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3140 - Kransnålalgesø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7ef673f4-bd25-4dee-8d87-7ef9baca1e53;12;Transektnr 6;32;665651;6067590;32;665660;6067166;4;32;665654;6067469;12_4;Ja;165;Nej;1601010101303;95;Chara vulgaris var. contraria;Buttornet kransnål;4 - 51-75 %;4 - 51-75 %;10;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-07-2010;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5eb5e88-654c-4758-925b-df54851c47e1;5;Transektnr 13;32;665158;6065982;32;665842;6065995;4;32;665396;6065987;5_4;Ja;190;Nej;1601010101303;95;Chara vulgaris var. contraria;Buttornet kransnål;4 - 51-75 %;4 - 51-75 %;20;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;18-07-2022;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3140 - Kransnålalgesø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7ef673f4-bd25-4dee-8d87-7ef9baca1e53;11;Transektnr 5;32;665370;6067635;32;665380;6067205;3;32;665371;6067575;11_3;Ja;145;Nej;1601010100800;84;Chara globularis;Skør kransnål;1 - 1-5 %;6 - 96-100 %;40;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;3;Transektnr 11;32;665279;6066541;32;665973;6066553;7;32;665686;6066550;3_7;Ja;140;Nej;2900500040380;6495;Stuckenia pectinata;Børstebladet vandaks;1 - 1-5 %;6 - 96-100 %;40;0 - 0 %;3
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;14;Transektnr 8;32;666218;6067608;32;666223;6067270;6;32;666222;6067395;14_6;Ja;140;Nej;2900700030030;6518;Najas marina;Stor najade;4 - 51-75 %;5 - 76-95 %;30;2 - 6-25 %;3
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;12;Transektnr 6;32;665651;6067590;32;665660;6067166;7;32;665656;6067331;12_7;Ja;140;Nej;2503550030030;2394;Ceratophyllum demersum;Tornfrøet hornblad;1 - 1-5 %;2 - 6-25 %;30;2 - 6-25 %;3
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;8;Transektnr 2;32;664565;6067679;32;664573;6067437;9;32;664572;6067475;8_9;Ja;80;Nej;2900500040380;6495;Stuckenia pectinata;Børstebladet vandaks;3 - 26-50 %;4 - 51-75 %;30;2 - 6-25 %;3
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;15;Transektnr 9;32;665306;6067082;32;665648;6067089;8;32;665576;6067088;15_8;Ja;110;Nej;300000900000;8;Trådalger;Trådalger;1 - 1-5 %;0 - 0 %;0;1 - 1-5 %;3
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-07-2010;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5eb5e88-654c-4758-925b-df54851c47e1;6;Transektnr 14;32;665315;6065730;32;666065;6065744;10;32;666007;6065743;6_10;Ja;70;Nej;2900650030031;6514;Zannichellia palustris var. palustris;Krybende vandkrans;1 - 1-5 %;3 - 26-50 %;20;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;14-07-2016;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3100 - Andet;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9564b861-2d9a-4b77-8c33-c5d69f7d6df9;11;Transektnr 5;32;665370;6067635;32;665380;6067205;3;32;665371;6067575;11_3;Ja;130;Nej;2900700030030;6518;Najas marina;Stor najade;1 - 1-5 %;1 - 1-5 %;5;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;10-07-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7ba65e16-05be-4964-9c02-789c95418726;7;Transektnr 15;32;665545;6065437;32;666189;6065448;3;32;665607;6065438;7_3;Ja;150;Nej;2900500030810;6473;Potamogeton pusillus;Spinkel vandaks;1 - 1-5 %;2 - 6-25 %;30;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-07-2010;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5eb5e88-654c-4758-925b-df54851c47e1;10;Transektnr 4;32;665092;6067931;32;665119;6067314;5;32;665111;6067473;10_5;Ja;140;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;18-07-2022;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3140 - Kransnålalgesø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7ef673f4-bd25-4dee-8d87-7ef9baca1e53;10;Transektnr 4;32;665092;6067931;32;665119;6067314;3;32;665098;6067760;10_3;Ja;105;Nej;1601010101303;95;Chara vulgaris var. contraria;Buttornet kransnål;3 - 26-50 %;3 - 26-50 %;8;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;14-07-2016;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3100 - Andet;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9564b861-2d9a-4b77-8c33-c5d69f7d6df9;4;Transektnr 12;32;665344;6066233;32;666067;6066246;9;32;666038;6066245;4_9;Ja;100;Nej;2900500040380;6495;Stuckenia pectinata;Børstebladet vandaks;2 - 6-25 %;4 - 51-75 %;20;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-07-2010;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5eb5e88-654c-4758-925b-df54851c47e1;4;Transektnr 12;32;665344;6066233;32;666067;6066246;2;32;665370;6066234;4_2;Ja;200;Nej;1601010101303;95;Chara vulgaris var. contraria;Buttornet kransnål;6 - 96-100 %;6 - 96-100 %;60;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;14;Transektnr 8;32;666218;6067608;32;666223;6067270;6;32;666222;6067395;14_6;Ja;140;Nej;300000900000;8;Trådalger;Trådalger;2 - 6-25 %;5 - 76-95 %;30;2 - 6-25 %;3
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;14-07-2016;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3100 - Andet;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9564b861-2d9a-4b77-8c33-c5d69f7d6df9;8;Transektnr 2;32;664565;6067679;32;664573;6067437;4;32;664565;6067606;8_4;Ja;60;Nej;2900500040380;6495;Stuckenia pectinata;Børstebladet vandaks;3 - 26-50 %;3 - 26-50 %;60;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-07-2010;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5eb5e88-654c-4758-925b-df54851c47e1;5;Transektnr 13;32;665158;6065982;32;665842;6065995;2;32;665192;6065983;5_2;Ja;160;Nej;2503550030030;2394;Ceratophyllum demersum;Tornfrøet hornblad;1 - 1-5 %;4 - 51-75 %;20;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;7;Transektnr 15;32;665545;6065437;32;666189;6065448;8;32;666026;6065444;7_8;Ja;170;Nej;2900500030810;6473;Potamogeton pusillus;Spinkel vandaks;2 - 6-25 %;5 - 76-95 %;80;1 - 1-5 %;3
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;1;Transektnr 1;32;664244;6067539;32;664254;6067318;3;32;664247;6067479;1_3;Ja;50;Nej;2900500040380;6495;Stuckenia pectinata;Børstebladet vandaks;1 - 1-5 %;3 - 26-50 %;30;2 - 6-25 %;3
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;14-07-2016;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3100 - Andet;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9564b861-2d9a-4b77-8c33-c5d69f7d6df9;12;Transektnr 6;32;665651;6067590;32;665660;6067166;4;32;665654;6067469;12_4;Ja;130;Nej;2900500030810;6473;Potamogeton pusillus;Spinkel vandaks;2 - 6-25 %;3 - 26-50 %;20;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;14-07-2016;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3100 - Andet;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9564b861-2d9a-4b77-8c33-c5d69f7d6df9;3;Transektnr 11;32;665279;6066541;32;665973;6066553;4;32;665537;6066547;3_4;Ja;130;Nej;2900700030030;6518;Najas marina;Stor najade;2 - 6-25 %;2 - 6-25 %;10;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-07-2010;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5eb5e88-654c-4758-925b-df54851c47e1;8;Transektnr 2;32;664565;6067679;32;664573;6067437;9;32;664572;6067475;8_9;Ja;150;Nej;2900700030030;6518;Najas marina;Stor najade;3 - 26-50 %;3 - 26-50 %;30;1 - 1-5 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;11;Transektnr 5;32;665370;6067635;32;665380;6067205;4;32;665372;6067524;11_4;Ja;20;Nej;300000900000;8;Trådalger;Trådalger;2 - 6-25 %;3 - 26-50 %;20;2 - 6-25 %;3
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-07-2010;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5eb5e88-654c-4758-925b-df54851c47e1;3;Transektnr 11;32;665279;6066541;32;665973;6066553;3;32;665391;6066543;3_3;Ja;130;Nej;1601010100000;77;Chara;Kransnålealgeslægten;1 - 1-5 %;3 - 26-50 %;15;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;18-07-2022;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3140 - Kransnålalgesø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7ef673f4-bd25-4dee-8d87-7ef9baca1e53;14;Transektnr 8;32;666218;6067608;32;666223;6067270;10;32;666217;6067374;14_10;Ja;100;Nej;2900700030030;6518;Najas marina;Stor najade;4 - 51-75 %;5 - 76-95 %;10;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-07-2010;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5eb5e88-654c-4758-925b-df54851c47e1;10;Transektnr 4;32;665092;6067931;32;665119;6067314;3;32;665098;6067760;10_3;Ja;160;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-07-2010;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5eb5e88-654c-4758-925b-df54851c47e1;2;Transektnr 10;32;665283;6066784;32;665665;6066792;1;32;665283;6066784;2_1;Ja;70;Nej;2900500040380;6495;Stuckenia pectinata;Børstebladet vandaks;1 - 1-5 %;1 - 1-5 %;15;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;18-07-2022;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3140 - Kransnålalgesø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7ef673f4-bd25-4dee-8d87-7ef9baca1e53;1;Transektnr 1;32;664244;6067539;32;664254;6067318;7;32;664252;6067359;1_7;Ja;30;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;10-07-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7ba65e16-05be-4964-9c02-789c95418726;6;Transektnr 14;32;665315;6065730;32;666065;6065744;7;32;665834;6065740;6_7;Ja;140;Nej;2900500030810;6473;Potamogeton pusillus;Spinkel vandaks;1 - 1-5 %;2 - 6-25 %;30;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-07-2010;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5eb5e88-654c-4758-925b-df54851c47e1;1;Transektnr 1;32;664244;6067539;32;664254;6067318;4;32;664248;6067456;1_4;Ja;50;Nej;2900700030030;6518;Najas marina;Stor najade;2 - 6-25 %;2 - 6-25 %;30;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-07-2010;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5eb5e88-654c-4758-925b-df54851c47e1;13;Transektnr 7;32;665898;6067531;32;665902;6067308;9;32;665902;6067319;13_9;Ja;80;Nej;2900700030030;6518;Najas marina;Stor najade;3 - 26-50 %;4 - 51-75 %;70;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;18-07-2022;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3140 - Kransnålalgesø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7ef673f4-bd25-4dee-8d87-7ef9baca1e53;12;Transektnr 6;32;665651;6067590;32;665660;6067166;6;32;665655;6067377;12_6;Ja;145;Nej;1601010101303;95;Chara vulgaris var. contraria;Buttornet kransnål;4 - 51-75 %;6 - 96-100 %;40;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;18-07-2022;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3140 - Kransnålalgesø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7ef673f4-bd25-4dee-8d87-7ef9baca1e53;1;Transektnr 1;32;664244;6067539;32;664254;6067318;4;32;664249;6067432;1_4;Ja;30;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;14-07-2016;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3100 - Andet;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9564b861-2d9a-4b77-8c33-c5d69f7d6df9;15;Transektnr 9;32;665306;6067082;32;665648;6067089;10;32;665633;6067089;15_10;Ja;80;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;10-07-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7ba65e16-05be-4964-9c02-789c95418726;7;Transektnr 15;32;665545;6065437;32;666189;6065448;10;32;666171;6065447;7_10;Ja;200;Nej;1601010101300;92;Chara vulgaris;Almindelig kransnål;1 - 1-5 %;5 - 76-95 %;50;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;14-07-2016;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3100 - Andet;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9564b861-2d9a-4b77-8c33-c5d69f7d6df9;3;Transektnr 11;32;665279;6066541;32;665973;6066553;5;32;665686;6066550;3_5;Ja;110;Nej;2900700030030;6518;Najas marina;Stor najade;3 - 26-50 %;3 - 26-50 %;10;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;1;Transektnr 1;32;664244;6067539;32;664254;6067318;7;32;664251;6067380;1_7;Ja;30;Nej;2900700030030;6518;Najas marina;Stor najade;2 - 6-25 %;2 - 6-25 %;20;1 - 1-5 %;3
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-07-2010;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5eb5e88-654c-4758-925b-df54851c47e1;5;Transektnr 13;32;665158;6065982;32;665842;6065995;10;32;665842;6065995;5_10;Ja;40;Nej;1601010100100;78;Chara aspera;Ru kransnål;5 - 76-95 %;5 - 76-95 %;10;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;8;Transektnr 2;32;664565;6067679;32;664573;6067437;3;32;664565;6067629;8_3;Ja;70;Nej;2900700030030;6518;Najas marina;Stor najade;1 - 1-5 %;1 - 1-5 %;20;2 - 6-25 %;3
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;11;Transektnr 5;32;665370;6067635;32;665380;6067205;10;32;665380;6067205;11_10;Ja;140;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;10-07-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7ba65e16-05be-4964-9c02-789c95418726;14;Transektnr 8;32;666218;6067608;32;666223;6067270;10;32;666223;6067270;14_10;Ja;105;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;9;Transektnr 3;32;664809;6067902;32;664829;6067421;6;32;664828;6067448;9_6;Ja;120;Nej;2900500040380;6495;Stuckenia pectinata;Børstebladet vandaks;1 - 1-5 %;3 - 26-50 %;30;0 - 0 %;3
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;18-07-2022;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3140 - Kransnålalgesø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7ef673f4-bd25-4dee-8d87-7ef9baca1e53;14;Transektnr 8;32;666218;6067608;32;666223;6067270;4;32;666215;6067554;14_4;Ja;135;Nej;2900500030840;6475;Potamogeton berchtoldii;Liden vandaks;1 - 1-5 %;6 - 96-100 %;25;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;14-07-2016;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3100 - Andet;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9564b861-2d9a-4b77-8c33-c5d69f7d6df9;13;Transektnr 7;32;665898;6067531;32;665902;6067308;1;32;665898;6067531;13_1;Ja;100;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;14-07-2016;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;3100 - Andet;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9564b861-2d9a-4b77-8c33-c5d69f7d6df9;5;Transektnr 13;32;665158;6065982;32;665842;6065995;7;32;665806;6065994;5_7;Ja;140;Nej;2900700030030;6518;Najas marina;Stor najade;3 - 26-50 %;3 - 26-50 %;15;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-07-2010;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5eb5e88-654c-4758-925b-df54851c47e1;2;Transektnr 10;32;665283;6066784;32;665665;6066792;8;32;665634;6066791;2_8;Ja;120;Nej;1601010101303;95;Chara vulgaris var. contraria;Buttornet kransnål;2 - 6-25 %;3 - 26-50 %;20;0 - 0 %;2
Station;64000032;Røgbølle Sø – Hele søen;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c14cfcae-3e38-4458-8605-c8f50bc49607;2;Transektnr 10;32;665283;6066784;32;665665;6066792;5;32;665445;6066788;2_5;Ja;120;Nej;2900700030030;6518;Najas marina;Stor najade;3 - 26-50 %;3 - 26-50 %;40;0 - 0 %;3
